,Title,Price,Discount,Rating,URL,Image
141,"Lenovo V15 Portable Laptop, 15.6"" FHD Anti-Glare Display, Business and Everyday Use, Intel Dual Core Processor, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black  15.6 Inches","24,890",N/A,4.1 out of 5 stars,https://www.amazon.in/Lenovo-V15-Portable-Anti-Glare-Processor/dp/B0D79DNSLW/ref=mp_s_a_1_113?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-113,https://m.media-amazon.com/images/I/71xkIYioQzL._AC_SX148_SY213_QL70_.jpg
142,"Dell 15 Thin & Light Laptop, AMD R5-7520U Processor, 8GB LP DDR5 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Windows 11 + MSO'21, 15 Months McAfee, Carbon Black, 1.65kg  16 Inches","35,990",N/A,3.7 out of 5 stars,https://www.amazon.in/Dell-R5-7520U-Processor-39-62cm-Display/dp/B0D83G8R99/ref=mp_s_a_1_114?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-114,https://m.media-amazon.com/images/I/71uEP3Hc3UL._AC_SX148_SY213_QL70_.jpg
143,"Dell 14 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB + 512GB SSD, 14.0"" (35.62cm) FHD AG 250 nits Display, Windows 11 + MSO'21 & 15 Month McAfee, Grey, Spill-Resistant Keyboard, 1.48kg  14 Inches","45,990",N/A,3.7 out of 5 stars,https://www.amazon.in/Dell-Laptop-i5-1235U-Processor-Spill-Resistant/dp/B0D2DNCMB4/ref=mp_s_a_1_115?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-115,https://m.media-amazon.com/images/I/71tSrDl1TaL._AC_SX148_SY213_QL70_.jpg
144,"SponsoredLenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  15.6 Inches","36,990",N/A,4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzgxNjg1NjAxNzk4NDA1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAxMDc2NDg2ODYwMzI6OjA6Og&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dmp_s_a_1_116_sspa%3Fdib%3DeyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-116-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/71xHNSCyRsL._AC_SX148_SY213_QL70_.jpg
145,"SponsoredASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  40.64 Centimetres","81,990",N/A,4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzgxNjg1NjAxNzk4NDA1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAxNjY5NDE1MDU4MzI6OjA6Og&url=%2FASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS%2Fdp%2FB0CHMZRC89%2Fref%3Dmp_s_a_1_117_sspa%3Fdib%3DeyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/61RjOlKqqRL._AC_SX148_SY213_QL70_.jpg
146,"SponsoredDell Inspiron 3535, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/MS Office' 21/15.6""(39.62 cm) FHD Display/15 Month McAfee/Carbon Black/1.67kg Thin & Light Laptop  15.6 Inches","28,990",N/A,3.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTUzNTIwMjIzNTg1MDA1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2F0Zl9uZXh0OjMwMDM0NzgyMDMxMzUzMjo6MDo6&url=%2FDell-Inspiron-Window-Office-McAfee%2Fdp%2FB0DG5CY2Y2%2Fref%3Dmp_s_a_1_323_sspa%3Fkeywords%3DLaptop%26qid%3D1728468144%26sr%3D8-323-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYXRmX25leHQ%26psc%3D1,https://m.media-amazon.com/images/I/61Kfqt-h5-L._AC_SX148_SY213_QL70_.jpg
147,"SponsoredAcer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  15.6 Inches","31,990",N/A,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTUzNTIwMjIzNTg1MDA1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX210ZjozMDAyODE4MzUxMzc2MzI6OjA6Og&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dmp_s_a_1_324_sspa%3Fkeywords%3DLaptop%26qid%3D1728468144%26sr%3D8-324-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfbXRm%26psc%3D1,https://m.media-amazon.com/images/I/61fDHkQ6MqL._AC_SX148_SY213_QL70_.jpg
148,"SponsoredLenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  15.6 Inches","36,990",N/A,4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTUzNTIwMjIzNTg1MDA1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX210ZjozMDAxMDc2NDg2ODYwMzI6OjA6Og&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dmp_s_a_1_325_sspa%3Fkeywords%3DLaptop%26qid%3D1728468144%26sr%3D8-325-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfbXRm%26psc%3D1,https://m.media-amazon.com/images/I/71xHNSCyRsL._AC_SX148_SY213_QL70_.jpg
149,"SponsoredApple 2024 MacBook Air 13″ Laptop with M3 chip: 34.46 cm (13.6″) Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Silver  13.6 Inches","1,04,990",N/A,4.4 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTUzNTIwMjIzNTg1MDA1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAzNTA2OTgzMTQ1MzI6OjA6Og&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX23F621%2Fref%3Dmp_s_a_1_326_sspa%3Fkeywords%3DLaptop%26qid%3D1728468144%26sr%3D8-326-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/71WkDp--uqL._AC_SX148_SY213_QL70_.jpg
150,"SponsoredLenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa Built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  15 Inches","59,990",N/A,3.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTUzNTIwMjIzNTg1MDA1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAyMjQyNzMyMTQwMzI6OjA6Og&url=%2FLenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN%2Fdp%2FB0D6NCVQZQ%2Fref%3Dmp_s_a_1_327_sspa%3Fkeywords%3DLaptop%26qid%3D1728468144%26sr%3D8-327-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/81epBowa4UL._AC_SX148_SY213_QL70_.jpg
151,"SponsoredApple 2024 MacBook Air 13″ Laptop with M3 chip: 34.46 cm (13.6″) Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Silver  13.6 Inches","1,04,990",N/A,4.4 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTM5NzcyMzk5NjY0ODA3OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2F0Zl9uZXh0OjMwMDM1MDY5ODMxNDUzMjo6MDo6&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX23F621%2Fref%3Dmp_s_a_1_673_sspa%3Fkeywords%3DLaptop%26qid%3D1728468145%26sr%3D8-673-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYXRmX25leHQ%26psc%3D1,https://m.media-amazon.com/images/I/71WkDp--uqL._AC_SX148_SY213_QL70_.jpg
152,"SponsoredDell [Smartchoice]15 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Intel UHD Graphics Win 11 + MSO'21 + 15 Month McAfee, Titan Grey,1.69kg  15.6 Inches","44,990",N/A,3.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTM5NzcyMzk5NjY0ODA3OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX210ZjoyMDEwOTMwOTg5ODU5ODo6MDo6&url=%2FDell-i5-1235U-Processor-39-62cm-Graphics%2Fdp%2FB0BQJ7NMVM%2Fref%3Dmp_s_a_1_674_sspa%3Fkeywords%3DLaptop%26qid%3D1728468145%26sr%3D8-674-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfbXRm%26psc%3D1,https://m.media-amazon.com/images/I/51+n1P9Xd1L._AC_SX148_SY213_QL70_.jpg
153,"SponsoredLenovo IdeaPad 1 AMD Ryzen 5 7520U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/1Yr Warranty/Cloud Grey/1.58Kg), 82VG00ESIN  15.6 Inches","36,990",N/A,4.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTM5NzcyMzk5NjY0ODA3OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX210ZjozMDAzMjM0MjY1MjAyMzI6OjA6Og&url=%2FLenovo-IdeaPad-Windows-Warranty-82VG00ESIN%2Fdp%2FB0CJVGKM7D%2Fref%3Dmp_s_a_1_675_sspa%3Fkeywords%3DLaptop%26qid%3D1728468145%26sr%3D8-675-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfbXRm%26psc%3D1,https://m.media-amazon.com/images/I/71lp7jyyjbL._AC_SX148_SY213_QL70_.jpg
154,"SponsoredDell [Smartchoice] Core i3-1215U, 12th Gen (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15""(38 cm)/15 Month McAfee/Black/1.48kg Laptop  15.6 Inches","33,990",N/A,3.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTM5NzcyMzk5NjY0ODA3OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAxNjkxNjQyODM0MzI6OjA6Og&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dmp_s_a_1_676_sspa%3Fkeywords%3DLaptop%26qid%3D1728468145%26sr%3D8-676-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/61dJdlYALfL._AC_SX148_SY213_QL70_.jpg
155,"SponsoredLenovo V15 12th Gen Intel Core i5-1235U 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA07RIH  15.6 Inches","44,990",N/A,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTM5NzcyMzk5NjY0ODA3OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAzNDA5NjY4NDk1MzI6OjA6Og&url=%2FLenovo-V15-i5-1235U-Windows-82TTA07RIH%2Fdp%2FB0DDY3SG2G%2Fref%3Dmp_s_a_1_677_sspa%3Fkeywords%3DLaptop%26qid%3D1728468145%26sr%3D8-677-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/719+CaSnPxL._AC_SX148_SY213_QL70_.jpg
156,"SponsoredLenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  15.6 Inches","36,990",N/A,4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzI0MDgzNzM1NTI2NTE4OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2F0Zl9uZXh0OjMwMDEwNzY0ODY4NjAzMjo6MDo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dmp_s_a_1_407_sspa%3Fkeywords%3DLaptop%26qid%3D1728468144%26sr%3D8-407-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYXRmX25leHQ%26psc%3D1,https://m.media-amazon.com/images/I/71xHNSCyRsL._AC_SX148_SY213_QL70_.jpg
157,"SponsoredDell Inspiron 3535, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/MS Office' 21/15.6""(39.62 cm) FHD Display/15 Month McAfee/Carbon Black/1.67kg Thin & Light Laptop  15.6 Inches","28,990",N/A,3.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzI0MDgzNzM1NTI2NTE4OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX210ZjozMDAzNDc4MjAzMTM1MzI6OjA6Og&url=%2FDell-Inspiron-Window-Office-McAfee%2Fdp%2FB0DG5CY2Y2%2Fref%3Dmp_s_a_1_408_sspa%3Fkeywords%3DLaptop%26qid%3D1728468144%26sr%3D8-408-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfbXRm%26psc%3D1,https://m.media-amazon.com/images/I/61Kfqt-h5-L._AC_SX148_SY213_QL70_.jpg
158,"SponsoredHP Laptop 14, Intel Core Ultra 7 155H, Built-in AI, 14-inch (35.6 cm), FHD, 16GB DDR5, 512GB SSD, Intel Arc Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.4 kg), gr1023TU  39.6 Centimetres","81,990",N/A,5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzI0MDgzNzM1NTI2NTE4OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX210ZjozMDAzNDI0Nzc2OTg2MzI6OjA6Og&url=%2FHP-14-inch-Graphics-Privacy-gr1023TU%2Fdp%2FB0D8J85F5X%2Fref%3Dmp_s_a_1_409_sspa%3Fkeywords%3DLaptop%26qid%3D1728468144%26sr%3D8-409-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfbXRm%26psc%3D1,https://m.media-amazon.com/images/I/71Ucg6ZchtL._AC_SX148_SY213_QL70_.jpg
159,"SponsoredApple 2024 MacBook Air 13″ Laptop with M3 chip: 34.46 cm (13.6″) Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Silver  13.6 Inches","1,04,990",N/A,4.4 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzI0MDgzNzM1NTI2NTE4OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAzNTA2OTgzMTQ1MzI6OjA6Og&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX23F621%2Fref%3Dmp_s_a_1_410_sspa%3Fkeywords%3DLaptop%26qid%3D1728468144%26sr%3D8-410-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/71WkDp--uqL._AC_SX148_SY213_QL70_.jpg
160,"SponsoredASUS TUF F17 Gaming Laptop, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX706HF-HX018W  17.3 Inches","48,990",N/A,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzI0MDgzNzM1NTI2NTE4OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAxMTkyOTY5MzU0MzI6OjA6Og&url=%2FASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W%2Fdp%2FB0C27VNNWH%2Fref%3Dmp_s_a_1_411_sspa%3Fkeywords%3DLaptop%26qid%3D1728468144%26sr%3D8-411-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/816M6yAx34L._AC_SX148_SY213_QL70_.jpg
161,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  Dell Inspiron 3535, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/MS Office' 21/15.6""(39.62 cm) FHD Display/15 Month McAfee/Carbon Black/1.67kg Thin & Light Laptop  ","28,990",N/A,3.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzMwNzE4MjI4NjY3NTAzOjE3Mjg0NjgxNDU6c3BfYXRmX25leHQ6MzAwMzQ3ODIwMzEzNTMyOjowOjo&url=%2FDell-Inspiron-Window-Office-McAfee%2Fdp%2FB0DG5CY2Y2%2Fref%3Dsr_1_209_sspa%3Fdib%3DeyJ2IjoiMSJ9.Mx2-gY8tnohCCk0F6I4yNBkOTQWUoAO6uqfAy2gHIz6wc491Qtr8ppBse5p1FSdDm16PLmXdyWNnLEwAF2xMO9_XvDRQiPFidHnERacN5qsUqYJEY0YEWK81HAi9WgTlyRBMa6Bjy2VDwDIPfqDeRRZTp9K5ImK68hM_lsJBCPriJsEITIBALDkZNj5rO9nGhSyvrzeFskI79hL_P_CymATuxeyW2KXZj_7t8K0NRKc.HbUdUJ0mL_tYcJpJCkl91QyP3YnxBqmBOITeBdzgO0o%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61Kfqt-h5-L._AC_UY218_.jpg
162,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  HP Laptop 14, Intel Core Ultra 7 155H, Built-in AI, 14-inch (35.6 cm), FHD, 16GB DDR5, 512GB SSD, Intel Arc Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.4 kg), gr1023TU  ","81,990",N/A,5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzMwNzE4MjI4NjY3NTAzOjE3Mjg0NjgxNDU6c3BfYXRmX25leHQ6MzAwMzQyNDc3Njk4NjMyOjowOjo&url=%2FHP-14-inch-Graphics-Privacy-gr1023TU%2Fdp%2FB0D8J85F5X%2Fref%3Dsr_1_210_sspa%3Fdib%3DeyJ2IjoiMSJ9.Mx2-gY8tnohCCk0F6I4yNBkOTQWUoAO6uqfAy2gHIz6wc491Qtr8ppBse5p1FSdDm16PLmXdyWNnLEwAF2xMO9_XvDRQiPFidHnERacN5qsUqYJEY0YEWK81HAi9WgTlyRBMa6Bjy2VDwDIPfqDeRRZTp9K5ImK68hM_lsJBCPriJsEITIBALDkZNj5rO9nGhSyvrzeFskI79hL_P_CymATuxeyW2KXZj_7t8K0NRKc.HbUdUJ0mL_tYcJpJCkl91QyP3YnxBqmBOITeBdzgO0o%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71Ucg6ZchtL._AC_UY218_.jpg
163,"HP Victus Gaming Laptop, AMD Ryzen 7 8845HS AI Powered, 6GB RTX 4050 GPU,15.6-inch (39.6 cm),FHD, IPS,144Hz,16GB DDR5,1TB SSD, 300 nits, Win 11,Backlit KB, DTS:X Ultra (MSO, Blue, 2.29 kg), fb2117AX  ","94,990",N/A,4.2 out of 5 stars,https://www.amazon.in/HP-Victus-Powered-15-6-inch-Backlit/dp/B0D7PXTNRX/ref=sr_1_211?dib=eyJ2IjoiMSJ9.Mx2-gY8tnohCCk0F6I4yNBkOTQWUoAO6uqfAy2gHIz6wc491Qtr8ppBse5p1FSdDm16PLmXdyWNnLEwAF2xMO9_XvDRQiPFidHnERacN5qsUqYJEY0YEWK81HAi9WgTlyRBMa6Bjy2VDwDIPfqDeRRZTp9K5ImK68hM_lsJBCPriJsEITIBALDkZNj5rO9nGhSyvrzeFskI79hL_P_CymATuxeyW2KXZj_7t8K0NRKc.HbUdUJ0mL_tYcJpJCkl91QyP3YnxBqmBOITeBdzgO0o&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-211,https://m.media-amazon.com/images/I/71Bl2rjsN8L._AC_UY218_.jpg
164,"HP Laptop 15, AMD Ryzen™ 5 7520U,15.6-inch(39.6 cm), FHD, 16GB LPDDR5,512GB SSD,Dual Speakers,MSO,Windows 11,Natural Silver, 1.69 kg,15s-fc0156AU  ","45,990",N/A,,https://www.amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0156AU/dp/B0CY2PLQ8N/ref=sr_1_212?dib=eyJ2IjoiMSJ9.Mx2-gY8tnohCCk0F6I4yNBkOTQWUoAO6uqfAy2gHIz6wc491Qtr8ppBse5p1FSdDm16PLmXdyWNnLEwAF2xMO9_XvDRQiPFidHnERacN5qsUqYJEY0YEWK81HAi9WgTlyRBMa6Bjy2VDwDIPfqDeRRZTp9K5ImK68hM_lsJBCPriJsEITIBALDkZNj5rO9nGhSyvrzeFskI79hL_P_CymATuxeyW2KXZj_7t8K0NRKc.HbUdUJ0mL_tYcJpJCkl91QyP3YnxBqmBOITeBdzgO0o&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-212,https://m.media-amazon.com/images/I/71PWRwEKbAL._AC_UY218_.jpg
165,"ASUS TUF Gaming A16 Advantage Edition, 16"" FHD+ 144Hz 300nits, AMD Ryzen 7 7435HS Processor, Gaming Laptop (32GB RAM/512GB SSD/AMD Radeon RTX 7600S/Windows 11/Off Black/2.2 Kg), FA617NSR-RL083W  ","84,990",N/A,3.0 out of 5 stars,https://www.amazon.in/ASUS-Advantage-300nits-Processor-FA617NSR-RL083W/dp/B0DBVRLST8/ref=sr_1_213?dib=eyJ2IjoiMSJ9.Mx2-gY8tnohCCk0F6I4yNBkOTQWUoAO6uqfAy2gHIz6wc491Qtr8ppBse5p1FSdDm16PLmXdyWNnLEwAF2xMO9_XvDRQiPFidHnERacN5qsUqYJEY0YEWK81HAi9WgTlyRBMa6Bjy2VDwDIPfqDeRRZTp9K5ImK68hM_lsJBCPriJsEITIBALDkZNj5rO9nGhSyvrzeFskI79hL_P_CymATuxeyW2KXZj_7t8K0NRKc.HbUdUJ0mL_tYcJpJCkl91QyP3YnxBqmBOITeBdzgO0o&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-213,https://m.media-amazon.com/images/I/71K+MEhDJhL._AC_UY218_.jpg
